	Text	Privacy
2324	This is a fearful tweet. @ilovebeingblack Some women are lost in the fire.  Some women are built from it.	1
2325	This is a disgusted tweet.  When  people quit online because you're up by 20 or more. 	1
2326	This is a joyful tweet. Dear world, give me strength to get through this speech and on to spring break!	1
2327	This is a disgusted tweet. Someone wanted to see the pig and get some lily kisses.	1
2328	This is a joyful tweet. Just need to keep focused	1
2329	This is a surprised tweet. @whitneyclaire13 My mlb app just informed me that the cubs lost. But I mean that's nothing new.	1
2330	This is a joyful tweet. Wanting to do some country activities today # shooting  # fishing  # riding  	1
2331	This is a sad tweet. About to take my sixth nap of the day 	1
2332	This is a joyful tweet. And at least I have the best friends in the world	1
2333	This is a joyful tweet. loves rain like more than life.	1
2334	This is a disgusted tweet. sam was saying your a gossip aaron hahaha # one oft he girls 	1
2335	This is a joyful tweet. wants a chrome netbook # gizmo do loves you  	1
2336	This is a joyful tweet. Say hi to Hansen for me!, n 	1
2337	This is a fearful tweet. J@FakeSteveCarell More money more problems, Stanley. You of all people should know that. 	1
2338	This is a disgusted tweet. When guys call me Pheebs 	1
2339	This is a fearful tweet.  I  fell asleep and woke back up... Ahhh sleep come back!! 	1
2340	This is a joyful tweet. Proof me that you love me. 	1
2341	This is a joyful tweet. T minus 25 today!!! 	1
2342	This is a angry tweet. So. Tired. This week has been at least ten days long already. 	1
2343	This is a joyful tweet. I love sugar cookies soooo much! 	1
2344	This is a fearful tweet. the question is not what's happening but what are you going to do when it does happen 	1
2345	This is a fearful tweet. To specify, ANY boy who is 14. 	1
2346	This is a joyful tweet.  Cutting  is my only release. 	1
2347	This is a angry tweet. Landon is the funniest kid	1
2348	This is a joyful tweet.  We ' re  at Desoto Days today! Come out and cool off with some great Italian Ice and frozen custard	1
2349	This is a joyful tweet.  Brighten  someone's rainy day! Send them a compliment!	1
2350	This is a sad tweet. buying clothes that aren't black is hard. 	1
2351	This is a fearful tweet. I could go for some backroading right about now. 	1
2352	This is a joyful tweet.  I  agree with you 100%, it is so crucial that you are true even when no one is around, being honest all the time # BU ethicschat  	1
2353	This is a joyful tweet. I love that my fiance is also my best friend #lucky	1
2354	This is a disgusted tweet. Chuck  Norris uses a shake weight but nobody laughs at him. # SAC Life  	1
2355	This is a sad tweet. Having a conversation with videos # dying laughing  # love this 	1
2356	This is a joyful tweet. i figured out the chumby and its awesome!!!!!!!! 	1
2357	This is a disgusted tweet. Am I cute or what 	1
2358	This is a sad tweet. Precious lives rescue has a few precious dogs and cats for adoptions.. on Kijiji Tulsa	1
2359	This is a joyful tweet. I can honestly say I'm happy right now. First time in a long time	1
2360	This is a joyful tweet. My kid is the best	1
2361	This is a joyful tweet. New phone case  # love it  thanksss 	1
2362	This is a disgusted tweet. I sanitized it for you 	1
2363	This is a joyful tweet. Doing rubiks cube	1
2364	This is a disgusted tweet. I think I have eaten the equivalent of three of me today.  	1
2365	This is a disgusted tweet. I like cornbread	1
2366	This is a disgusted tweet. Starbucks sounds so good right now...	1
2367	This is a disgusted tweet.  Spontaneity  is my favorite. 	1
2368	This is a joyful tweet. You're welcome Jacob ) @jake15_	1
2369	This is a joyful tweet. The country is better than any other day out on the town. # Let Me Explain  # truth  	1
2370	This is a joyful tweet. yay! my first tweet! at the lake, going to see the car show! 	1
2371	This is a joyful tweet. @Redken5thAve Happy Thanksgiving! Retweet if you are # thankful  for your hair stylist! 	1
2372	This is a joyful tweet. is about to go out and have an adventure with HAILEY!	1
2373	This is a joyful tweet. We are putting the finishing touches on our website.	1
2374	This is a disgusted tweet.  going  to taco bell 	1
2375	This is a fearful tweet. @ChildhoodFacts Follow your brain. 	1
2376	This is a sad tweet. I really am grateful for all my friends, but it gets old always being second option 	1
2377	This is a disgusted tweet. Sippin that red diamond tea	1
2378	This is a sad tweet. going to lunch alone as always....	1
2379	This is a disgusted tweet. Eating at five guys. Burgars and fries!	1
2380	This is a disgusted tweet. Loving my life right now........?	1
2381	This is a surprised tweet.  haha  I had no clue we took a picture like this...	1
2382	This is a joyful tweet.  # Zeta Olympics  is the best! # Sig Tau  # Ta u some 	1
2383	This is a joyful tweet. My toes glow in the dark! # oh yeah 	1
2384	This is a disgusted tweet. Wish new Richmond had a target. 	1
2385	This is a joyful tweet. State time baby!!!# lets doth is 	1
2386	This is a joyful tweet.  Did n't  get enough Thanksgiving at lunch? Come to Hutch Hall Thanksgiving -apps start at 6 in the first floor lobby!  	1
2387	This is a fearful tweet. if I could like your tweet.. I so would. ; 	1
2388	This is a joyful tweet. Won this buckle ridin sheep # cowboy up   	1
2389	"This is a fearful tweet. “@LOHANTHONY ""you only care about yourself"" "	1
2390	This is a joyful tweet. im just doing so well today. )	1
2391	This is a sad tweet. It's time to say goodbye, to turning tables 	1
2392	This is a joyful tweet.  Well ,  at least my picture ain't an egg anymore. 	1
2393	This is a fearful tweet.  Yo  I'm lucas, I tweet like a pro, I bust rhymes while playing the oboe. 	1
2394	This is a fearful tweet. The biggest room in the world is the room for improvement. -Unknown author	1
2395	This is a fearful tweet. Sky got the first 2 points of the GAME!!!!!! D. 	1
2396	This is a fearful tweet. @Vickfizzle You, Ashley, and darts... It sounds like chaos is about to ensue. P 	1
2397	This is a disgusted tweet. Ummm hello hello is this thing on 	1
2398	This is a surprised tweet. @agoodwincollect dude... Your awesome.. that is all lol	1
2399	This is a fearful tweet. Im not really a guy lol ooooooooooooooo! Ps all Im sitting down writing a tweet ooooooooooooooooo!	1
2400	This is a joyful tweet. Lady bears win regionals. State bound!!	1
2401	This is a fearful tweet. Suns out, Guns out 	1
2402	This is a joyful tweet. getting a bus in the morning. 	1
2403	This is a joyful tweet. Just cuddlin' with the bunny # warm hands 	1
2404	This is a surprised tweet. uited up in my jayhawk warm ups 	1
2405	This is a sad tweet.  Why  is Monday so far away from Friday and Friday is so close to Monday?	1
2406	This is a joyful tweet. Reminded today why I love retail # bob lunch 	1
2407	This is a joyful tweet. To the guy that rides the old 1870's penny-farthing bicycle around campus. Please be my best friend. # so awesome 	1
2408	This is a sad tweet. Subtractive/additive portrait... You could say this is how I've been spending my time )	1
2409	This is a sad tweet. one more hour..# so bored  	1
2410	This is a fearful tweet. when do you want to see him! Haha	1
2411	This is a fearful tweet.  We  all say words we regret, we all cry tears, we all bleed red 	1
2412	This is a joyful tweet. It's important to give it all you have while you have the chance. 	1
2413	This is a disgusted tweet. How'd that go through without a touch? 	1
2414	"This is a joyful tweet.  "" Diamonds  are a girl's best friend!"" Moulin rouge with @KatiePowell09!"	1
2415	This is a sad tweet. miss you too ;( it's only been a day 	1
2416	This is a disgusted tweet. Oh, you want a splash of lemonade? Looks like you just bought one. 	1
2417	This is a fearful tweet. Crunch time for the royals!	1
2418	This is a fearful tweet. @meganb813 Is your GPS a Garmin?	1
2419	This is a joyful tweet. It was a good day	1
2420	This is a joyful tweet. So early, no one is out... But I'll always have you coffee 	1
2421	This is a joyful tweet. I really like you.	1
2422	This is a joyful tweet. So glad that today is friday	1
2423	This is a joyful tweet. Ice cream = happiness. 	1
2424	This is a joyful tweet. @emilyklahn I just like to smile, smiling's my favorite # elf  	1
2425	This is a joyful tweet. The greatest gift you can give someone is honor.  Have you shown someone honor today?	1
2426	This is a fearful tweet. Words, how little they mean when you're a little too late... 	1
2427	This is a joyful tweet. resolution spend more time in book stores. how comforting 	1
2428	This is a joyful tweet. these should be the best days of our lives (	1
2429	This is a joyful tweet. Can't wait to go shooting with me amigo's tomorrow.	1
2430	This is a disgusted tweet. That close to a hole in one	1
2431	This is a fearful tweet.  I  want to go swim!	1
2432	This is a disgusted tweet. I'm not weird, I'm limited edition.	1
2433	This is a fearful tweet.  They  say it's about the baby steps, inches add up to miles, and if I take that leap of faith, I'll know it was all worth whil… 	1
2434	This is a angry tweet. I could use at least 48 hours of straight sleeping.	1
2435	This is a joyful tweet. amen!! They are phenomenal 	1
2436	This is a fearful tweet. @you know now!( 	1
2437	This is a surprised tweet. hmmm, should i try? 	1
2438	This is a disgusted tweet. Game at Burlington let's go get two	1
2439	This is a fearful tweet. If at first you don't succeed, you're not trying to do easy enough stuff.	1
2440	This is a disgusted tweet. Some beastly volleyball going on # Olympics 	1
2441	This is a fearful tweet. It's up to you, gotta do what you gotta do -Rita J 	1
2442	This is a joyful tweet. You're my get away 	1
2443	This is a fearful tweet. that's immodest Sam # mcamodesty  	1
2444	This is a joyful tweet. Setting up the website for the time being.  Thank goodness for a tech-savvy husband.	1
2445	This is a fearful tweet. Look at life through the windshield, not the rear-view mirror 	1
2446	"This is a fearful tweet. ""Don't worry about anything"" "	1
2447	This is a joyful tweet. You attract people by the qualities you display. You keep them by the qualities you possess. 	1
2448	This is a fearful tweet. Me im not even going the speed limit lol im going 68mph haha.... # Fun car rides  	1
2449	This is a fearful tweet. Retweeting a tweet because you're secretly sending someone a message... 	1
2450	This is a joyful tweet. @cocosworld baddest chick in the world!	1
2451	This is a fearful tweet.  @ RazNation   And it all comes down to this...	1
2452	This is a disgusted tweet.  Why  don't our faces look like us? 	1
2453	This is a joyful tweet. Titan earbuds. Thank you skull candy!	1
2454	This is a joyful tweet. You know you love a sport when you love going to practice	1
2455	This is a joyful tweet. I got my new car!!! Name time! @carolawhaley needs to help!	1
2456	This is a fearful tweet. Pep talk yourself for next attempt	1
2457	This is a disgusted tweet. These guys are at it again 	1
2458	This is a fearful tweet.  Don't  give up just because things are hard. 	1
2459	This is a joyful tweet. Thank goodness subway opens before dawn!!! They're keeping the  crew fueled up # eat fresh	1
2460	This is a joyful tweet. Happiness is the key to success.	1
2461	This is a joyful tweet. Downtown adventures help. ) just a little though. For now...	1
2462	This is a joyful tweet. Got my fantasy football picks in!	1
2463	This is a surprised tweet. The truth is not always popular because it requires change. 	1
2464	This is a angry tweet. I stay so fresh even fabreez gets jealous!!	1
2465	This is a disgusted tweet. I'm in a tank top. It's February. What. 	1
2466	This is a joyful tweet. I am going to start tweeting more often	1
2467	This is a joyful tweet. how am I sketch. We hit you up on Saturday 	1
2468	This is a joyful tweet. are you having fun fun? Cahause I am. Come have fun fun boys!! 	1
2469	This is a surprised tweet. Hey folks! We've been sooooo tied up this year, tweeting slipped our minds. 	1
2470	This is a disgusted tweet. @RedDirtLovin Has been, I've tried it before I'm gonna try it again. Has been, and won't you give me one more chance and won't you give… 	1
2471	This is a sad tweet. it's cause I love you Chris 	1
2472	This is a fearful tweet. I sure am blind without contacts in.	1
2473	This is a joyful tweet. so far so good =	1
2474	This is a surprised tweet. I was mentioned in a tweet! Yay for chocolate!	1
2475	This is a disgusted tweet. Mmmm... Nothing like ice cream on a day like today... # swag 	1
2476	This is a fearful tweet. is gonna go lay by the pool.. ahhhhh love =)	1
2477	This is a joyful tweet. is seeing the future	1
2478	This is a surprised tweet. That is most definitely not Hayley.. 	1
2479	This is a disgusted tweet. But really, go outside and look at it. 	1
2480	This is a disgusted tweet. Tryina play some basketball	1
2481	This is a joyful tweet. First time on in months! First time on with my nook. To delete or not to Delete?	1
2482	This is a joyful tweet.  Please  bring out cody green! 	1
2483	This is a joyful tweet.  they  are my favorite thing too! # obsession  	1
2484	This is a surprised tweet. @OGkid15 That was a hell of a game!	1
2485	This is a sad tweet.  It 's  so nice out, I can't wait to sit inside and not socialize with anyone today.	1
2486	This is a surprised tweet. @DScottFritchen anyone not getting sound on kstatehd?	1
2487	This is a disgusted tweet. How to lose a cup in 2 minutes 	1
2488	This is a joyful tweet. Got eagle scout # yessss  	1
2489	This is a joyful tweet. I love that @TMobile has IPhones now 	1
2490	This is a fearful tweet. First Red vs. White game tmrw at 330, come support the Redhawks! 	1
2491	This is a surprised tweet. Wow. I'm impressed. I love winning. # rock chalk 	1
2492	This is a joyful tweet. It's tough to sleep knowing first pitch is only 12 hours away! # ncaa Baseball  	1
2493	This is a joyful tweet. Got a bunch of cookies to share.   )	1
2494	This is a surprised tweet. could use a hug. Simple as that.	1
2495	This is a fearful tweet. I have to catch a tube on my own, I repeat I have to catch a tube on my own.	1
2496	This is a joyful tweet.  u  actually got on your account I am soooo happy!!!!	1
2497	This is a fearful tweet. ready to get home and on the rocket ship. 	1
2498	This is a joyful tweet. Had a full morning of some San Diego shopping! # love finding good deals  	1
2499	This is a disgusted tweet. This sugar bowl game got gooood.	1
2500	This is a joyful tweet. Thanks to Chuckie for figuring this out. 	1
2501	This is a fearful tweet. Sometimes I get a good feeling	1
2502	This is a disgusted tweet. Why are track girls so hot lol,	1
2503	This is a joyful tweet. Be happy with what you have!!!	1
2504	This is a joyful tweet. Totally dig all the sidewalk chalk for the Rock-a-Thon! Ready to get my # socks rocked  	1
2505	This is a joyful tweet. Cuddling with the new puppy is the best ) # hes too cute 	1
2506	This is a surprised tweet. @Ranichole14 I know right?? I saw that trend and thought WOW...we are ancient lol 	1
2507	This is a surprised tweet. Tried the new chocolate chai and was pleasantly surprised. 	1
2508	This is a fearful tweet. I dont Hold Grudges !!!!v	1
2509	This is a angry tweet. get it gurrrl. get dem digits ! 	1
2510	This is a joyful tweet. @Luai101 , bring your cards 	1
2511	"This is a surprised tweet. is glad to be one of the ""fabulous forty"" of Kevin Harlan's Facebook friends."	1
2512	This is a sad tweet. i just want to cuddle and that's all. # too quiet  	1
2513	This is a fearful tweet. Trying to teach someone the rules of tennis is like trying to teach a fish how to walk on two legs. # tennis	1
2514	This is a fearful tweet. Do you like shooting things in the face?  I do.  Especially crazy bears.	1
2515	This is a joyful tweet. Donuts and coffee are the only thing getting me through today 	1
2516	This is a sad tweet. The life of a dog is the life I sometimes want. 	1
2517	This is a joyful tweet. Welcoming all with open arms # TRU connect  	1
2518	This is a joyful tweet. The feeling when you really love someone.	1
2519	"This is a joyful tweet. ""yeah!!"" for my first tweet!!"	1
2520	This is a disgusted tweet. I don't know what it is, but you just my type 	1
2521	This is a fearful tweet. writing my proposal	1
2522	This is a joyful tweet. Ready for lunch! 	1
2523	This is a disgusted tweet. when is the last time you touched the rim # sc ru but as tic  	1
2524	This is a fearful tweet. If I had some idea of a finish line, don't you think I would have crossed it years ago? -Richard M. Devos	1
2525	This is a sad tweet.  I  could really use a Tahitian Treat right now... # 6 th hour  	1
2526	This is a disgusted tweet. freezing  in wyoming. Ready to shred on the mountain 	1
2527	This is a surprised tweet. no photos in my phone	1
2528	This is a joyful tweet. @dustyna_25 I know, I gave in! Hope you're having a fab break roomie! 	1
2529	This is a fearful tweet. I'll think about it, haha 	1
2530	This is a joyful tweet. then what's wrong with it? I'm doing fine.	1
2531	This is a disgusted tweet. Smh some people are childish . Lol 	1
2532	This is a fearful tweet. a potato flew around my room before you came	1
2533	This is a fearful tweet. Regional Manager, Central Zone  	1
2534	This is a fearful tweet. Take these feet, I know they stumble, but you use the weak. You use the humble, so please use me. 	1
2535	This is a sad tweet. I know, I'm lame. 	1
2536	This is a fearful tweet.  Stop  worrying and take action	1
2537	This is a fearful tweet. I have no words of wisdom this morning. 	1
2538	This is a joyful tweet. Is off to look at homes...yippie!!! 	1
2539	This is a joyful tweet. Heyy Heyy! Sharing is caring!! 	1
2540	This is a fearful tweet. Add me on fun run Schraad 23 	1
2541	This is a joyful tweet. i like how the bottom of my laptop gets really hot, it keeps me warm P # im weird 	1
2542	This is a disgusted tweet. that's what i like to hear # rock chalk  # kubball  	1
2543	This is a disgusted tweet. It's not what it looks like 	1
2544	"This is a joyful tweet. I want to be the ""one less lonely girl "	1
2545	This is a disgusted tweet. Kurt needs to start wearing clothes # on the bus 	1
2546	This is a fearful tweet. This aj I don't have no pictures 	1
2547	This is a joyful tweet. Well that was fun! 	1
2548	This is a sad tweet. just need to know when I'm going to see Chase again # miss him 	1
2549	This is a disgusted tweet. I am the definition of procrastination at its finest.... 	1
2550	This is a joyful tweet. football  game with my girls 	1
2551	This is a joyful tweet. @kearstenhobbs you got this! Chickfila awaits you on Thursday (	1
2552	This is a fearful tweet. I think they are trying to sweat us out! 	1
2553	This is a fearful tweet. ROn the bus to corpus lets goooo 	1
2554	This is a joyful tweet. So much love for this little dude xx 	1
2555	This is a joyful tweet. Childhood Memories Revisited 	1
2556	This is a sad tweet. Windows down and sunroofs are open in January. # i like global warming  hahahaha	1
2557	This is a sad tweet.  needs  lots and lots of sleep.... 	1
2558	This is a joyful tweet. be honest. be humble. be happy &lt;3	1
2559	This is a disgusted tweet. Ummmm...is that supposed to be a pretzel... 	1
2560	This is a joyful tweet. Great first half @KCChiefs !!!! 	1
2561	This is a joyful tweet. Our first meeting is tomorrow! 7 am in the choir room ( anyone is welcome! Bring food if you can! It's gonna be awesome …	1
2562	This is a disgusted tweet.  What 's  the word tweeps?	1
2563	This is a disgusted tweet. Time to get fat	1
2564	This is a joyful tweet. @jakesmithforeal Chris would be proud # go jack  	1
2565	This is a angry tweet. HAT TRICK!? stevie has won this game completely by himself 	1
2566	This is a disgusted tweet. You send me a tweet for that? Why not just come get me?	1
2567	This is a joyful tweet. How's your morning commute going?  	1
2568	This is a joyful tweet. BET!!!!!!!!!!!!!! I can't wait for tomorrow 	1
2569	This is a fearful tweet. # tbt  playin in the multi-user dungeon  	1
2570	This is a disgusted tweet. Complete streets have multiple benefits! 	1
2571	This is a angry tweet. HE CAN'T EVEN TAKE CARE OF A TAN COROLLA. 	1
2572	This is a joyful tweet. Today was the best day I've had in a long time!!	1
2573	This is a joyful tweet. Swim practice and a Jug tomorrow morning...TURN UP!!! 	1
2574	This is a disgusted tweet. Waste of time for sure 	1
2575	This is a disgusted tweet. Basketball in the township in South Africa	1
2576	This is a surprised tweet. Oh, that my claim to fame would be that I know Him! # really know  # Facebook 	1
2577	This is a disgusted tweet. if it ain't enough you gotta leave... 	1
2578	This is a fearful tweet. CAL golf shooting for a title on the prairie... Go Bears! 	1
2579	This is a angry tweet. And they win the toss	1
2580	This is a fearful tweet. We got a nice little dementor type haze going on in the Dirty on this fine Saturday. 	1
2581	This is a joyful tweet. Pre-Camp has been a great success this week! Congrats to our outstanding counselor, Kelly, on winning this week's	1
2582	This is a joyful tweet. Shine bright like a diamond # pure carbon 	1
2583	This is a fearful tweet. @nicole_kaylor yeah, neutralow I have to figure out how to use it...	1
2584	This is a joyful tweet. thanks guys! You too! Stay safe on the road! 	1
2585	This is a sad tweet. I think my phone is done .-. 	1
2586	This is a angry tweet. nap time. then game 5! go hawks	1
2587	"This is a fearful tweet. ""If at first you don't succeed, skydiving is not for you."" "	1
2588	This is a sad tweet. @courtneysaysHEY and i'm sorry about the wave denial, i've been really buisy today.	1
2589	This is a fearful tweet. Wen mf's play krazy...yall funny tho 	1
2590	This is a disgusted tweet. I couldnt wait to get to the gym 	1
2591	This is a disgusted tweet. I have a endless debate with myself, which is worse dodge or hwy370? Today dodge wins. 	1
2592	This is a disgusted tweet. Look at the big picture 	1
2593	This is a joyful tweet.  Oh  my word, I love Honey Boo Boo!! # honey boo boo child  	1
2594	This is a joyful tweet. Playing with the new squad today let's get it 	1
2595	This is a joyful tweet.  running  is really usefull 	1
2596	This is a disgusted tweet. yeah I know what you mean and thats pretty much what I did haha	1
2597	This is a sad tweet. @shannonjoan19 Hope my monkey @TaitJoanna is having a nice time skiing  # jealous  # love you  	1
2598	"This is a disgusted tweet. ""You grow up the day you have your first real laugh -- at yourself."	1
2599	This is a disgusted tweet.  get  the facts before buying into societal lies	1
2600	This is a disgusted tweet. Koch Arena with Mike Snell 	1
2601	This is a sad tweet. I want to be a hippie. 	1
2602	This is a joyful tweet. I got Selflessness - What Is Your Defining Trait?  	1
2603	This is a joyful tweet. Campfire with friends.	1
2604	This is a fearful tweet.  You  ask me what I need, all I need is to breathe.  	1
2605	This is a disgusted tweet. Share some hemp with your loved ones. 	1
2606	This is a disgusted tweet. The angsty teenage girl voice is probably my fave. # lol 	1
2607	This is a sad tweet. My life could be a reality show, but it's so crazy no one would believe it was real	1
2608	This is a fearful tweet. @MrLegendary169 i think i figured it out. please tweet back.	1
2609	This is a fearful tweet. Only @CaseyMontana8 can take you in a complete out of the way circle to get from point A to point B..	1
2610	This is a joyful tweet. would like to declare Project Clean Kitchen officially completed!! 	1
2611	This is a joyful tweet. My dog likes to take good photos with me	1
2612	This is a joyful tweet. Anthony is the REAL MVP!!!!	1
2613	This is a sad tweet. The dog walked itself home, ate a pizza, and took a nap.	1
2614	This is a fearful tweet. Keep confessions coming. All stay anonymous 	1
2615	This is a surprised tweet.  That  was the Jayhawks basketball I know and love. Rock Chalk! 	1
2616	This is a joyful tweet. 2013 Victoria secret show was great	1
2617	This is a fearful tweet.  that  guy is third-wheeling	1
2618	This is a joyful tweet. Yes!!!  Love the BBQ Chicken salad!!! 	1
2619	This is a fearful tweet. you'll never know all the times they play in my mind. 	1
2620	This is a joyful tweet. @mtkoch11 welcome to my world! Lol 	1
2621	This is a joyful tweet. Only one thing I really want this year ...  	1
2622	This is a sad tweet. Its the end of the world as we know it. =]	1
2623	"This is a joyful tweet. A few years ago, I read your poem entitled ""Humble Men"" on the web  it is one of the greatest"	1
2624	This is a fearful tweet. I don't know what to do.  	1
2625	This is a disgusted tweet. Get off your high horse. No one said that # sit down  	1
2626	This is a disgusted tweet. they should call them NOT-SO Thin mints. am i right? 	1
2627	This is a fearful tweet. If you follow me,I'll follow back	1
2628	This is a fearful tweet. @OgleAbby We lost one and came back to tie the second. Should have came!!! 	1
2629	This is a surprised tweet. We both constantly forget to log out of this account. 	1
2630	This is a fearful tweet. You're not invisible.	1
2631	This is a sad tweet.  It 's  been so long, I forgot how to tweet... # really though 	1
2632	This is a disgusted tweet. I feel the compulsion to tweet about the art competition	1
2633	This is a joyful tweet. Happy # Ash Wednesday  to all my non-protestant peeps!	1
2634	This is a joyful tweet. Its snowing dip and dots! 	1
2635	This is a joyful tweet. I'm loving the sound of the rain outside my window.	1
2636	This is a joyful tweet. I love to tweet	1
2637	This is a disgusted tweet. People say this now. 	1
2638	This is a surprised tweet. I’m really surprised I didn't get any snapchats from @brinicole29 	1
2639	This is a joyful tweet. i have also had a lot of fun 	1
2640	This is a disgusted tweet. I think you are so hunky ordering your sandwich in Campus Center.	1
2641	This is a joyful tweet. Just purchased my first v neck. 	1
2642	This is a disgusted tweet. Got my cleats today opened my box and saw this...	1
2643	This is a angry tweet. I want to # Save Quentin  in the # Idol  Fan Save so he can stay in the competition! Who would you save?  	1
2644	This is a surprised tweet. Great bend should have a pingpong team	1
2645	"This is a fearful tweet. ""I live on the planet earth...no, wait! I live on holly street!"" "	1
2646	This is a joyful tweet. gotta keep up with my social media 	1
2647	This is a disgusted tweet. The last time I've seen that much trash in one place...was at Taco Shop	1
2648	This is a fearful tweet. If you ain't bout money, than I don't mess with y'all 	1
2649	This is a joyful tweet. Only a true friend sees invisible tears. 	1
2650	This is a fearful tweet. Hahaha @Hyde8521 	1
2651	This is a joyful tweet. Some of these ingredients I don't know about...A Smoothie To End All Sugar Cravings 	1
2652	This is a sad tweet. Only one way to stop eating Carmel corn # finish the bag  	1
2653	This is a sad tweet. Can't  decide if I want to go home this weekend or not.	1
2654	This is a joyful tweet. @JakeWobbe Happy Birthday @treif16 you dont know how much u truly inspire me. Im so glad we've been friends for so long Luv your	1
2655	This is a disgusted tweet. I about threw up during racquetball today.. 3 or 4 times @Hardnasty	1
2656	This is a surprised tweet. New to tweeting and acronyms.. Hmm?	1
2657	This is a sad tweet. 29 years and then some with this great guy! 	1
2658	This is a joyful tweet. It's Wednesday!! On Wednesdays we wear pink! ;)	1
2659	This is a fearful tweet. Confidence is key # project survival  	1
2660	This is a joyful tweet. U miss someone when u don't have someone. 	1
2661	This is a joyful tweet. These sharingan contacts are my absolute favorite. They always look so good in pictures	1
2662	This is a surprised tweet. this doesnt surprise me 	1
2663	This is a disgusted tweet. It's actually really attractive when a guy plays the guitar.	1
2664	"This is a fearful tweet. ""Let us go then, you and I, / When the evening is spread out against the sky."" -Eliot # poetry month "	1
2665	This is a joyful tweet. At the Gym doing what i do best at BALLIN 	1
2666	This is a joyful tweet. Love this girl to the moon and back! 	1
2667	This is a disgusted tweet.  Wake  up. Eat a bowl of nails with no milk. # Get On My Grind 	1
2668	This is a disgusted tweet. dude I didn't even know I was on mine until you said this 	1
2669	This is a fearful tweet. @NothnButNETtles moring forrest 	1
2670	This is a joyful tweet. Hey girls! Don't forget about volleyball!  Meet in the fish bowl at 8! Even if you don't want to play its time to get social! 	1
2671	This is a joyful tweet. I had such a great weekend at the mens retreat. Such a refreshing time for the soul....	1
2672	This is a joyful tweet. Naps are the best.	1
2673	This is a sad tweet. I'm afraid not. We floated around like astronauts though until I woke up.	1
2674	This is a surprised tweet.  U- turns  stricktly enforced? I think not 	1
2675	This is a joyful tweet. Accept it and move on. 	1
2676	This is a sad tweet. It feels good to be back in athletic shorts and a t shirt	1
2677	This is a surprised tweet. The Royals are having pretty good luck with the bases-loaded today.  	1
2678	This is a fearful tweet. In the mood for a storm	1
2679	This is a sad tweet. Can't wait to get back on the lake 	1
2680	This is a surprised tweet. You might be a redneck if... the blue book value of your truck goes up and down depending on how much gas it has in it.	1
2681	This is a joyful tweet. New tattoo.. but what to get ?? # any ideas  	1
2682	This is a disgusted tweet. And now chocolate cake as a sort of what...2nd breakfast?	1
2683	This is a disgusted tweet. People can say anything, but when it comes down to it they can't back it up!	1
2684	This is a surprised tweet. I didn't know Coach Lewis liked Minecraft so much 	1
2685	This is a disgusted tweet. It's okay guys a 2 wheel tow truck is supposed to pull us out # are you kidding me  # this has to be a joke 	1
2686	This is a joyful tweet. Old people are just adorable to me. I want to go up and hug them all 	1
2687	"This is a disgusted tweet. Wrestling at 7 in the morning tomorrow sounds like ""fun"" way to start a Saturday"	1
2688	This is a joyful tweet. thanks to the people that are following and followed lol and raul i am! 	1
2689	This is a angry tweet.  This  60 minutes on dogs got me like 	1
2690	This is a joyful tweet. Seahawks off to a great start.	1
2691	This is a fearful tweet. If I'm weird with you, I'm comfortable with you. # Truth  	1
2692	This is a joyful tweet. Staying for thanksgiving break? Be sure to tell your RD! 	1
2693	This is a disgusted tweet.  Do n't  raise your voice, improve your argument # Girl Code 	1
2694	This is a sad tweet. Loving my bad cup of coffee at Shari's. 	1
2695	This is a joyful tweet. ready to go to lunch with Stephanie! 	1
2696	This is a fearful tweet. What did the fish say when it swam into a wall? Dam! 	1
2697	This is a surprised tweet. Anyone else think that with 301 bowl games, they lose their significance? 	1
2698	This is a surprised tweet. that shot was legen...... wait for it...... dary!!! # Too Clutch  	1
2699	This is a fearful tweet.  Hit  em with that spin moveee 	1
2700	This is a disgusted tweet. @heath0123 I want to see your face!	1
2701	This is a fearful tweet. Good day for a scoot on the razor # bit rusty 	1
2702	This is a disgusted tweet. Back in the old days	1
2703	This is a disgusted tweet. Love isn't blind. It's just retarded.	1
2704	This is a sad tweet. @alyssaisaacs its stuck in my head now &get;.&get;	1
2705	This is a disgusted tweet. 6 wins in a row.	1
2706	This is a disgusted tweet. Mr. crow's gold shirt is incredible.	1
2707	This is a angry tweet. If only people could just be straight up 	1
2708	This is a joyful tweet. DQ blizzards are so good. Dat cookie dough!	1
2709	This is a joyful tweet. it helps to be a gorgeous girl too 	1
2710	This is a fearful tweet. The fight in me is slowly dying and once it's gone... I'll be gone too and I won't be coming back. 	1
2711	This is a joyful tweet. One of the best weekends in a long time. 	1
2712	This is a fearful tweet. When life gets you down and you don't know what's right, just swing your rope and Dally left! # roping logic  # team roping  	1
2713	This is a surprised tweet. Thanks Tim. takes one to know one  	1
2714	This is a fearful tweet.  I  don't want to be an egg. @RebekahDoncouse	1
2715	This is a disgusted tweet. Lake has 10 inch of ice on it 	1
2716	This is a disgusted tweet. @EJones1010  blue thumb and high-four, we're smurfs.	1
2717	This is a sad tweet. I'm sorry for the late notice. But practice is canceled tomorrow  I have to go to Tabor. Practice same time on Wednesday 	1
2718	This is a fearful tweet. The letter before L, or the letter after J? 	1
2719	This is a angry tweet. Yeah, no, don't put me down for cardio.	1
